OBJECTID,geoid,county_fip,tract,tot_pop_po,tot_pop_ci,tot_pop_ov,tot_hh,tot_fam,pop_over75,pop_poc,pop_spfam,pop_lep,pop_below2,pop_disabi,pop_hus_re,pop_zvhhs,pct_over75,pct_poc,pct_spfam,pct_lep,pct_below2,pct_disab,pct_hus_re,pct_zvhhs,poc_halfsd,spfam_half,lep_halfsd,below200_h,disab_half,hus_re_hal,zvhh_halfs,epc_class,epc_flag,Shape__Area,Shape__Length
1337,06081609800,81,609800,4671,4671,4316,1694,1226,296,1644,50,51,383,269,69,63,0.0632883980870247,0.351507008075714,0.0407829992473125,0.0118164997547865,0.0819953009486198,0.0575894005596638,0.0407320000231266,0.0371900983154774,0,0,0,0,0,,0,NA,0,3.85171006200835E-09,0.000687112279095722
1338,06081609800,81,609800,4671,4671,4316,1694,1226,296,1644,50,51,383,269,69,63,0.0632883980870247,0.351507008075714,0.0407829992473125,0.0118164997547865,0.0819953009486198,0.0575894005596638,0.0407320000231266,0.0371900983154774,0,0,0,0,0,,0,NA,0,0.00019972865948148,0.0890259088329383
1339,06085503330,85,503330,8633,8688,8267,2158,2019,231,7805,62,509,595,153,50,17,0.0265884008258581,0.89836597442627,0.0307082999497652,0.0615701004862785,0.0689216032624245,0.0176104996353388,0.0231695994734764,0.00787765998393297,1,0,0,0,0,,0,NA,0,2.4740984372329E-08,0.00129951505530869
1340,06095252802,95,252802,804,560,1172,280,245,0,444,45,4,131,14,37,0,0,0.344186007976532,0.183672994375229,0.0034129701089114,0.162935003638268,0.025000000372529,0.132143005728722,0,0,0,0,0,0,,0,NA,0,0.000385910858767602,0.129990757687012
1341,06095252912,95,252912,5522,5388,5254,1836,1614,294,1954,176,33,450,513,110,15,0.0531357005238533,0.353154003620148,0.109045997262001,0.00628092978149652,0.0814922004938126,0.0952116027474403,0.0599129013717175,0.00816993974149227,0,0,0,0,0,,0,NA,0,0.000260256831552397,0.0742954631106746
1342,06095252913,95,252913,5095,4978,4772,1628,1272,191,2280,179,59,611,548,59,20,0.0374143011868,0.446621000766754,0.140723004937172,0.0123637998476624,0.119920998811722,0.110083997249603,0.0362408012151718,0.0122849997133017,0,0,0,0,0,,0,NA,0,0.000177802686266659,0.0559457294307734
1343,06085503330,85,503330,8633,8688,8267,2158,2019,231,7805,62,509,595,153,50,17,0.0265884008258581,0.89836597442627,0.0307082999497652,0.0615701004862785,0.0689216032624245,0.0176104996353388,0.0231695994734764,0.00787765998393297,1,0,0,0,0,,0,NA,0,9.88425199466292E-08,0.00339748428879433
1344,06081601604,81,601604,2821,2821,2715,1106,675,143,1798,21,149,449,213,87,25,0.0506911985576153,0.637363016605377,0.0311111006885767,0.0548802986741066,0.159162998199463,0.0755051001906395,0.0786617994308472,0.0226039998233318,0,0,0,0,0,,0,NA,0,0.000151663248743716,0.061912358913302
1345,06081601605,81,601605,6513,6522,6413,1758,1381,388,6046,129,465,1067,477,46,11,0.059408999979496,0.925738990306854,0.0934106037020683,0.0725089982151985,0.163826003670692,0.0731370970606804,0.0261661000549793,0.00625710980966687,1,0,0,0,0,,0,NA,0,9.64145979196473E-05,0.0496535392324337
1346,06075040100,75,40100,4464,4464,4250,1946,916,285,1995,54,413,997,411,230,405,0.062983401119709,0.440883994102478,0.0589519999921322,0.0971764996647835,0.223342001438141,0.0920699015259743,0.118190996348858,0.208119004964828,0,0,0,0,0,,1,NA,0,4.28681382800278E-05,0.0267496025820091
1347,06095252914,95,252914,5525,5367,5174,1801,1415,202,2649,296,46,775,683,73,43,0.036514800041914,0.47885000705719,0.209187000989914,0.00889061018824577,0.140270993113518,0.127259001135826,0.0405329987406731,0.0238755997270346,0,1,0,0,1,,0,NA,0,0.000209218700092606,0.0912139915282204
1348,06081608800,81,608800,5986,6024,5714,2100,1654,458,2085,19,315,319,521,24,48,0.0760291963815689,0.346116006374359,0.0114872995764017,0.0551277995109558,0.0532910004258156,0.0864873975515366,0.0114286001771688,0.0228570997714996,0,0,0,0,0,,0,NA,0,0.000290466914975696,0.0914382000917443
1349,06081609400,81,609400,3573,3584,3305,1113,923,147,655,64,12,230,244,37,22,0.0410155989229679,0.182757005095482,0.0693390965461731,0.003630860010162,0.0643716976046562,0.0680804029107094,0.0332434996962547,0.0197663996368647,0,0,0,0,0,,0,NA,0,0.000111357733658224,0.0568746398435458
1350,06081600200,81,600200,4192,4199,4045,1155,893,301,3993,187,993,1299,356,205,122,0.0716496035456657,0.950487971305847,0.20940600335598,0.245488002896309,0.309875994920731,0.084782101213932,0.177488997578621,0.105627998709679,1,1,1,1,0,,1,High,1,0.000118390343232022,0.0585252351123395
1351,06075040200,75,40200,5541,5563,5227,2433,1077,540,2732,88,772,1049,578,284,747,0.0970698967576027,0.491102010011673,0.0817084014415741,0.147695004940033,0.189316004514694,0.103900998830795,0.116728000342846,0.307027995586395,0,0,1,0,0,,1,NA,0,5.43578271390288E-05,0.0297361380403204
1352,06075060100,75,60100,3800,3828,3390,1306,804,0,702,112,53,383,49,145,72,0,0.183385998010635,0.139302998781204,0.0156341996043921,0.100789003074169,0.0128004001453519,0.111025996506214,0.055130198597908,0,0,0,0,0,,0,NA,0,0.000627825583705999,0.117234423667775
1353,06085503330,85,503330,8633,8688,8267,2158,2019,231,7805,62,509,595,153,50,17,0.0265884008258581,0.89836597442627,0.0307082999497652,0.0615701004862785,0.0689216032624245,0.0176104996353388,0.0231695994734764,0.00787765998393297,1,0,0,0,0,,0,NA,0,1.06397737908992E-06,0.0057367176297284
1354,06075047901,75,47901,6837,6786,6402,2679,1526,607,3989,202,494,1443,694,390,365,0.0884839966893196,0.581486999988556,0.132372006773949,0.0771633982658386,0.211057007312775,0.102269001305103,0.145576998591423,0.136244997382164,0,0,0,0,0,,1,NA,0,0.000116216467631602,0.0662019077910857
1355,06085503710,85,503710,3839,3855,3610,1044,793,235,3682,207,828,1909,392,147,337,0.0609598010778427,0.955123007297516,0.26103401184082,0.229362994432449,0.497265011072159,0.101686000823975,0.140805006027222,0.322797000408173,1,1,1,1,0,,1,Highest,1,6.11490359005984E-05,0.0402609729236889
1356,06085503330,85,503330,8633,8688,8267,2158,2019,231,7805,62,509,595,153,50,17,0.0265884008258581,0.89836597442627,0.0307082999497652,0.0615701004862785,0.0689216032624245,0.0176104996353388,0.0231695994734764,0.00787765998393297,1,0,0,0,0,,0,NA,0,3.06656602333533E-07,0.00639671789809023
1357,06055201200,55,201200,4831,4834,4683,1968,1252,667,1971,85,525,1304,667,72,94,0.137980997562408,0.407736986875534,0.0678913965821266,0.112107999622822,0.269923001527786,0.137980997562408,0.0365854017436504,0.0477642007172108,0,0,0,0,1,,0,NA,0,9.31472641241271E-08,0.00164008089096413
1358,06085503332,85,503332,5498,5498,5402,2579,1541,1354,2263,47,132,372,903,36,69,0.246270999312401,0.411603987216949,0.0304997004568577,0.0244353991001844,0.0676610022783279,0.164241999387741,0.0139589002355933,0.0267546009272337,0,0,0,0,1,,0,NA,0,0.000500888755141204,0.155159791924551
1359,06085503330,85,503330,8633,8688,8267,2158,2019,231,7805,62,509,595,153,50,17,0.0265884008258581,0.89836597442627,0.0307082999497652,0.0615701004862785,0.0689216032624245,0.0176104996353388,0.0231695994734764,0.00787765998393297,1,0,0,0,0,,0,NA,0,1.96623659576289E-08,0.00132143148919628
1360,06085503330,85,503330,8633,8688,8267,2158,2019,231,7805,62,509,595,153,50,17,0.0265884008258581,0.89836597442627,0.0307082999497652,0.0615701004862785,0.0689216032624245,0.0176104996353388,0.0231695994734764,0.00787765998393297,1,0,0,0,0,,0,NA,0,0.000332300611717073,0.104447463085821
1361,06085512510,85,512510,6345,6345,5909,2258,1669,326,3710,323,466,1360,632,167,189,0.0512900985777378,0.583700001239777,0.19352899491787,0.0788626968860626,0.214341998100281,0.0996059998869896,0.0739592984318733,0.0837024003267288,0,0,0,0,0,,0,NA,0,1.69423892657505E-05,0.0254911261449458
1362,06085512510,85,512510,6345,6345,5909,2258,1669,326,3710,323,466,1360,632,167,189,0.0512900985777378,0.583700001239777,0.19352899491787,0.0788626968860626,0.214341998100281,0.0996059998869896,0.0739592984318733,0.0837024003267288,0,0,0,0,0,,0,NA,0,2.69210431724787E-10,0.000333281210902982
1363,06085512510,85,512510,6345,6345,5909,2258,1669,326,3710,323,466,1360,632,167,189,0.0512900985777378,0.583700001239777,0.19352899491787,0.0788626968860626,0.214341998100281,0.0996059998869896,0.0739592984318733,0.0837024003267288,0,0,0,0,0,,0,NA,0,2.39015207625926E-09,0.00089021194711507
1364,06085511609,85,511609,3140,3140,2977,1714,698,655,1043,62,103,422,337,305,237,0.204303994774818,0.32532799243927,0.0888252034783363,0.0345986001193523,0.134395003318787,0.107325002551079,0.177946001291275,0.138273000717163,0,0,0,0,0,,1,NA,0,0.000156505912400462,0.0976655591456494
